tier,track,primary_track,paper_id,year,venue,title,overview_path,tags
NEXT,"VLA, cross-embodiment, and long-horizon planning",VLA and generalist robot policies,pr-0071,2025,ICLR,AHA: A Vision-Language-Model for Detecting and Reasoning Over Failures in Robotic Manipulation,./2025/ICLR/2025_ICLR_AHA-A-Vision-Language-Model-for-Detecting-and-Reasoning-Ov/01_overview.md,"Vision-Language Model, Robotics"
NEXT,"VLA, cross-embodiment, and long-horizon planning",VLA and generalist robot policies,pr-0810,2026,CVPR,SIMPACT: Simulation-Enabled Action Planning using Vision-Language Models,./2026/CVPR/2026_CVPR_SIMPACT-Simulation-Enabled-Action-Planning-using-Vision-La/01_overview.md,"VLM, Planning, simulation"
NEXT,"VLA, cross-embodiment, and long-horizon planning",VLA and generalist robot policies,pr-0935,2024,ICLR,Vision-Language Foundation Models as Effective Robot Imitators,./2024/ICLR/2024_ICLR_Vision-Language-Foundation-Models-as-Effective-Robot-Imita/01_overview.md,"Robotics, VLA, VLM, Imitation Learning, language-conditioned manipulation, policy head"
NEXT,"VLA, cross-embodiment, and long-horizon planning",VLA and generalist robot policies,pr-0936,2024,ICLR,Unleashing Large-Scale Video Generative Pre-training for Visual Robot Manipulation,./2024/ICLR/2024_ICLR_Unleashing-Large-Scale-Video-Generative-Pre-training-for-V/01_overview.md,"Robotics, VLA, video pretraining, world model, language-conditioned manipulation, generalization"
NEXT,"VLA, cross-embodiment, and long-horizon planning",VLA and generalist robot policies,pr-0937,2024,NeurIPS,RoboMamba: Efficient Vision-Language-Action Model for Robotic Reasoning and Manipulation,./2024/NeurIPS/2024_NeurIPS_RoboMamba-Efficient-Vision-Language-Action-Model-for-Robot/01_overview.md,"Robotics, VLA, Mamba, SE(3) pose, efficient inference, manipulation"
NEXT,"VLA, cross-embodiment, and long-horizon planning",VLA and generalist robot policies,pr-0938,2025,ICLR,Latent Action Pretraining from Videos,./2025/ICLR/2025_ICLR_Latent-Action-Pretraining-from-Videos/01_overview.md,"Robotics, VLA, latent action, human video, video pretraining, action representation"
NEXT,"VLA, cross-embodiment, and long-horizon planning",VLA and generalist robot policies,pr-0939,2024,ICML,3D-VLA: A 3D Vision-Language-Action Generative World Model,./2024/ICML/2024_ICML_3D-VLA-A-3D-Vision-Language-Action-Generative-World-Model/01_overview.md,"Robotics, VLA, 3D reasoning, world model, action tokens, Planning"
NEXT,"VLA, cross-embodiment, and long-horizon planning",VLA and generalist robot policies,pr-0940,2024,NeurIPS,VLMimic: Vision Language Models are Visual Imitation Learner for Fine-grained Actions,./2024/NeurIPS/2024_NeurIPS_VLMimic-Vision-Language-Models-are-Visual-Imitation-Learne/01_overview.md,"Robotics, VLM, visual imitation, human video, fine-grained action, long-horizon manipulation"
NEXT,"VLA, cross-embodiment, and long-horizon planning",VLA and generalist robot policies,pr-0933,2024,RSS,MIRAGE: Cross-Embodiment Zero-Shot Policy Transfer with Cross-Painting,./2024/RSS/2024_RSS_MIRAGE-Cross-Embodiment-Zero-Shot-Policy-Transfer-with-Cro/01_overview.md,"Robotics, cross-embodiment, zero-shot transfer, policy transfer, manipulation, domain adaptation"
NEXT,"VLA, cross-embodiment, and long-horizon planning",VLA and generalist robot policies,pr-0934,2024,RSS,Pushing the Limits of Cross-Embodiment Learning for Manipulation and Navigation,./2024/RSS/2024_RSS_Pushing-the-Limits-of-Cross-Embodiment-Learning-for-Manipu/01_overview.md,"Robotics, cross-embodiment, goal-conditioned policy, manipulation, Navigation, robot data"
NEXT,"VLA, cross-embodiment, and long-horizon planning",VLA and generalist robot policies,pr-0259,2026,ECCV,LIBERO-Safety: A Comprehensive Benchmark for Physical and Semantic Safety in Vision-Language-Action Models,./2026/ECCV/2026_ECCV_LIBERO-Safety-A-Comprehensive-Benchmark-for-Physical-and-S/01_overview.md,"VLA, Vision-Language Model, Benchmark, semantic"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0870,2025,CoRL,DreamGen: Unlocking Generalization in Robot Learning through Video World Models,./2025/CoRL/2025_CoRL_DreamGen-Unlocking-Generalization-in-Robot-Learning-throug/01_overview.md,"Robotics, world model, Video Generation, robot data, NVIDIA"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0871,2026,ICML,DreamDojo: A Generalist Robot World Model from Large-Scale Human Videos,./2026/ICML/2026_ICML_DreamDojo-A-Generalist-Robot-World-Model-from-Large-Scale/01_overview.md,"Robotics, world model, human video, generalist policy, NVIDIA"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0679,2019,ICML,Learning Latent Dynamics for Planning from Pixels,./2019/ICML/2019_ICML_Learning-Latent-Dynamics-for-Planning-from-Pixels/01_overview.md,"Robotics, world model, Planning, latent dynamics"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0680,2020,ICLR,Dream to Control: Learning Behaviors by Latent Imagination,./2020/ICLR/2020_ICLR_Dream-to-Control-Learning-Behaviors-by-Latent-Imagination/01_overview.md,"Robotics, world model, latent imagination, model-based reinforcement learning"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0683,2025,Nature,Mastering Diverse Domains through World Models,./2025/Nature/2025_Nature_Mastering-Diverse-Domains-through-World-Models/01_overview.md,"Robotics, world model, generalist reinforcement learning, latent imagination"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0685,2025,RSS,PIN-WM: Learning Physics-INformed World Models for Non-Prehensile Manipulation,./2025/RSS/2025_RSS_PIN-WM-Learning-Physics-INformed-World-Models-for-Non-Preh/01_overview.md,"Robotics, world model, physics-informed learning, non-prehensile manipulation"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0701,2025,RSS,Unified World Models: Coupling Video and Action Diffusion for Pretraining on Large Robotic Datasets,./2025/RSS/2025_RSS_Unified-World-Models-Coupling-Video-and-Action-Diffusion-f/01_overview.md,"Robotics, VLA, world model, video diffusion, action diffusion, robot data"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0703,2025,arXiv,FlowDreamer: A RGB-D World Model with Flow-based Motion Representations for Robot Manipulation,./2025/arXiv/2025_arXiv_FlowDreamer-A-RGB-D-World-Model-with-Flow-based-Motion-Rep/01_overview.md,"Robotics, world model, RGB-D, 3D scene flow, robot manipulation, 4D reasoning"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0752,2025,RSS,Can We Detect Failures Without Failure Data? Uncertainty-Aware Runtime Failure Detection for Imitation Learning Policies,./2025/RSS/2025_RSS_Can-We-Detect-Failures-Without-Failure-Data-Uncertainty-Aw/01_overview.md,"Robotics, failure detection, uncertainty, conformal prediction, Imitation Learning, runtime monitoring"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0696,2025,NeurIPS,SAFE: Multitask Failure Detection for Vision-Language-Action Models,./2025/NeurIPS/2025_NeurIPS_SAFE-Multitask-Failure-Detection-for-Vision-Language-Actio/01_overview.md,"Robotics, VLA, failure detection, conformal prediction, uncertainty"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0698,2026,ICLR,WorldGym: World Model as An Environment for Policy Evaluation,./2026/ICLR/2026_ICLR_WorldGym-World-Model-as-An-Environment-for-Policy-Evaluati/01_overview.md,"Robotics, VLA, world model, policy evaluation, video prediction"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0688,2026,ICLR,WMPO: World Model-based Policy Optimization for Vision-Language-Action Models,./2026/ICLR/2026_ICLR_WMPO-World-Model-based-Policy-Optimization-for-Vision-Lang/01_overview.md,"Robotics, world model, policy optimization, model predictive control"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0812,2026,CVPR,FLARE: A Failure-Aware Framework for Autonomous Correction and Recovery in Visual-Language Robotic Manipulation,./2026/CVPR/2026_CVPR_FLARE-A-Failure-Aware-Framework-for-Autonomous-Correction/01_overview.md,"Robotics, VLA, failure recovery, retry, reset, contact-rich manipulation, safety"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0813,2026,ICML,Can VLMs Diagnose and Recover from VLA Manipulation Faults?,./2026/ICML/2026_ICML_Can-VLMs-Diagnose-and-Recover-from-VLA-Manipulation-Faults/01_overview.md,"Robotics, VLA, failure diagnosis, recovery, Benchmark, LIBERO, real robot"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0816,2026,ICML,Temporal Difference Calibration in Sequential Tasks: Application to Vision-Language-Action Models,./2026/ICML/2026_ICML_Temporal-Difference-Calibration-in-Sequential-Tasks-Applic/01_overview.md,"Robotics, VLA, uncertainty, calibration, temporal difference, failure detection, LIBERO"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0819,2026,RSS,Memory Retrieval in Visuomotor Policies for Long-Horizon Robot Control,./2026/RSS/2026_RSS_Memory-Retrieval-in-Visuomotor-Policies-for-Long-Horizon-R/01_overview.md,"Robotics, VLA, memory, long-horizon, partial observability, Imitation Learning, retrieval"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0876,2025,RSS,Demonstrating ViSafe: Vision-enabled Safety for High-speed Detect and Avoid,./2025/RSS/2025_RSS_Demonstrating-ViSafe-Vision-enabled-Safety-for-High-speed/01_overview.md,"Robotics, safe control, collision avoidance, control barrier function, aerial robotics, sim-to-real"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0877,2025,RSS,Learned Perceptive Forward Dynamics Model for Safe and Platform-aware Robotic Navigation,./2025/RSS/2025_RSS_Learned-Perceptive-Forward-Dynamics-Model-for-Safe-and-Pla/01_overview.md,"Robotics, world model, model predictive control, safe navigation, sim-to-real, legged"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0878,2025,RSS,Certifiably-Correct Mapping for Safe Navigation Despite Odometry Drift,./2025/RSS/2025_RSS_Certifiably-Correct-Mapping-for-Safe-Navigation-Despite-Od/01_overview.md,"Robotics, safe navigation, mapping, state estimation, uncertainty, formal guarantee"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0890,2025,RSS,Particle-Grid Neural Dynamics for Learning Deformable Object Models from RGB-D Videos,./2025/RSS/2025_RSS_Particle-Grid-Neural-Dynamics-for-Learning-Deformable-Obje/01_overview.md,"Robotics, world model, deformable objects, dynamics, RGB-D, model-based planning"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0891,2025,RSS,Map Space Belief Prediction for Manipulation-Enhanced Mapping,./2025/RSS/2025_RSS_Map-Space-Belief-Prediction-for-Manipulation-Enhanced-Mapp/01_overview.md,"Robotics, world model, active perception, mapping, uncertainty, manipulation"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0898,2025,RSS,Unified Video Action Model,./2025/RSS/2025_RSS_Unified-Video-Action-Model/01_overview.md,"Robotics, world model, video action model, Diffusion, inverse dynamics, generalist policy"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0900,2025,RSS,From Foresight to Forethought: VLM-In-the-Loop Policy Steering via Latent Alignment,./2025/RSS/2025_RSS_From-Foresight-to-Forethought-VLM-In-the-Loop-Policy-Steer/01_overview.md,"Robotics, world model, VLM verifier, policy steering, failure prevention, latent alignment"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0905,2025,RSS,Prompting with the Future: Open-World Model Predictive Control with Interactive Digital Twins,./2025/RSS/2025_RSS_Prompting-with-the-Future-Open-World-Model-Predictive-Cont/01_overview.md,"Robotics, world model, model predictive control, digital twin, VLM, contact-rich manipulation"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0921,2025,AAAI,Self-Correcting Robot Manipulation via Gaussian-Splatted Foresight,./2025/AAAI/2025_AAAI_Self-Correcting-Robot-Manipulation-via-Gaussian-Splatted-F/01_overview.md,"Robotics, world model, failure recovery, Gaussian Splatting, foresight, manipulation"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0279,2025,IROS,WMNav: Integrating Vision-Language Models into World Models for Object Goal Navigation,./2025/IROS/2025_IROS_WMNav-Integrating-Vision-Language-Models-into-World-Models/01_overview.md,"Vision-Language Model, Navigation, Reinforcement Learning"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0699,2024,ICML,RoboDreamer: Learning Compositional World Models for Robot Imagination,./2024/ICML/2024_ICML_RoboDreamer-Learning-Compositional-World-Models-for-Robot/01_overview.md,"Robotics, world model, video prediction, language planning, compositional generalization"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0700,2024,ICLR,Learning Interactive Real-World Simulators,./2024/ICLR/2024_ICLR_Learning-Interactive-Real-World-Simulators/01_overview.md,"Robotics, world model, interactive simulator, Vision-Language, zero-shot transfer"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0672,2025,RSS,SafeMimic: Towards Safe and Autonomous Human-to-Robot Imitation for Mobile Manipulation,./2025/RSS/2025_RSS_SafeMimic-Towards-Safe-and-Autonomous-Human-to-Robot-Imita/01_overview.md,"Robotics, mobile manipulation, Imitation Learning, safety constraints"
NEXT,"World models, uncertainty, failure detection, and recovery","World models, safety, uncertainty, and recovery",pr-0687,2026,ICLR,Ctrl-World: A Controllable Generative World Model for Robot Manipulation,./2026/ICLR/2026_ICLR_Ctrl-World-A-Controllable-Generative-World-Model-for-Robot/01_overview.md,"Robotics, world model, robot manipulation, controllable generation"
NEXT,"Locomotion, whole-body control, mobile manipulation, and humanoids","Locomotion, whole-body, mobile manipulation, and humanoids",pr-0852,2023,ICCV,Perpetual Humanoid Control for Real-time Simulated Avatars,./2023/ICCV/2023_ICCV_Perpetual-Humanoid-Control-for-Real-time-Simulated-Avatars/01_overview.md,"Robotics, humanoid, whole-body control, motion imitation"
NEXT,"Locomotion, whole-body control, mobile manipulation, and humanoids","Locomotion, whole-body, mobile manipulation, and humanoids",pr-0867,2024,ACM Transactions on Graphics,MaskedMimic: Unified Physics-Based Character Control Through Masked Motion Inpainting,./2024/ACM-Transactions-on-Grap/2024_ACM-Transactions-on-Grap_MaskedMimic-Unified-Physics-Based-Character-Control-Throug/01_overview.md,"Robotics, humanoid, whole-body control, motion imitation, NVIDIA"
NEXT,"Locomotion, whole-body control, mobile manipulation, and humanoids","Locomotion, whole-body, mobile manipulation, and humanoids",pr-0868,2025,ICRA,HOVER: Versatile Neural Whole-Body Controller for Humanoid Robots,./2025/ICRA/2025_ICRA_HOVER-Versatile-Neural-Whole-Body-Controller-for-Humanoid/01_overview.md,"Robotics, humanoid, whole-body control, Reinforcement Learning, NVIDIA"
NEXT,"Locomotion, whole-body control, mobile manipulation, and humanoids","Locomotion, whole-body, mobile manipulation, and humanoids",pr-0872,2026,Science Robotics,SONIC: Supersizing Motion Tracking for Natural Humanoid Whole-Body Control,./2026/Science-Robotics/2026_Science-Robotics_SONIC-Supersizing-Motion-Tracking-for-Natural-Humanoid-Who/01_overview.md,"Robotics, humanoid, whole-body control, Motion Tracking, NVIDIA"
