paper_id,title,year,venue,publication_kind,publication_status,category,primary_track,tier,sequence,roles,facets,evidence_level,reading_status,curation_status,identifier_status,primary_source_scope,primary_source,code_status,data_status,resource_ids,admission_reason,tier_reason,outgoing_relations,incoming_relation_count,overview_path
pr-0748,PDDLStream: Integrating Symbolic Planners and Blackbox Samplers via Optimistic Adaptive Planning,2020,ICAPS,conference,peer_reviewed,Robotics Foundations: Planning and Control,Planning and control,CORE,,foundation,"{""learning"":[""optimization_or_planning""],""interaction"":[""grasping""],""modality"":[],""control_level"":[""feedback_control"",""motion_planning"",""task_planning""],""setting"":[],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,UNREAD,recorded,source_only,paper_specific,https://ojs.aaai.org/index.php/ICAPS/article/view/6739,released,not_recorded,code:fe4d057d6841;metric:map,"PDDLStream: Integrating Symbolic Planners and Blackbox Samplers via Optimistic Adaptive Planning is a CORE prerequisite because it establishes a reusable formulation or system primitive around Robotics, task and motion planning, symbolic planning, providing a reference point for Planning and control comparisons in the observation-to-action loop.",Common foundation and prerequisite for the Planning and control spine.,[],0,./2020/ICAPS/2020_ICAPS_PDDLStream-Integrating-Symbolic-Planners-and-Blackbox-Samp/01_overview.md
pr-0491,PointContrast: Unsupervised Pre-training for 3D Point Cloud Understanding,2020,ECCV,conference,peer_reviewed,3D Representation Learning,Robotics-enabling 3D perception,REFERENCE,,method,"{""learning"":[""self_supervised""],""interaction"":[],""modality"":[""point_cloud"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/2007.10985,released,not_recorded,code:4707bb51855b;metric:map,"PointContrast: Unsupervised Pre-training for 3D Point Cloud Understanding is retained as REFERENCE because it provides an algorithmic or policy mechanism around 3D Vision, point cloud, representation for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2020/ECCV/2020_ECCV_PointContrast-Unsupervised-Pre-training-for-3D-Point-Cloud/01_overview.md
pr-0301,PV-RCNN: Point-Voxel Feature Set Abstraction for 3D Object Detection,2020,CVPR,conference,peer_reviewed,Autonomous 3D Perception and Sensor Fusion,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""point_cloud"",""rgb""],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/1912.13192,not_identified,not_recorded,benchmark:kitti;benchmark:waymo;metric:map,"PV-RCNN: Point-Voxel Feature Set Abstraction for 3D Object Detection is retained as ARCHIVE because its an algorithmic or policy mechanism around point cloud, 3D Vision preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2020/CVPR/2020_CVPR_PV-RCNN-Point-Voxel-Feature-Set-Abstraction-for-3D-Object/01_overview.md
pr-0677,Recovery RL: Safe Reinforcement Learning with Learned Recovery Zones,2020,RA-L,journal,peer_reviewed,"World Models, Safety, and Recovery","World models, safety, uncertainty, and recovery",CORE,,method,"{""learning"":[""reinforcement_learning"",""world_model""],""interaction"":[""contact_rich""],""modality"":[""force_torque""],""control_level"":[""policy"",""safety_or_recovery""],""setting"":[""real_robot""],""embodiment"":[]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://arxiv.org/abs/2010.15920,project_only,not_recorded,code:6a6d3f32223d,"Recovery RL: Safe Reinforcement Learning with Learned Recovery Zones is a CORE prerequisite because it establishes an algorithmic or policy mechanism around Robotics, safe reinforcement learning, recovery policy, providing a reference point for World models, safety, uncertainty, and recovery comparisons in the observation-to-action loop.","Common foundation and prerequisite for the World models, safety, uncertainty, and recovery spine.",[],0,./2020/RA-L/2020_RA-L_Recovery-RL-Safe-Reinforcement-Learning-with-Learned-Recov/01_overview.md
pr-0026,ReferIt3D: Neural Listeners for Fine-Grained 3D Object Identification in Real-World Scenes,2020,ECCV,conference,peer_reviewed,3D Vision-Language Understanding,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[],""setting"":[""real_robot""],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://referit3d.github.io/,released,not_recorded,code:3f3f96fd18e4;metric:map,"ReferIt3D: Neural Listeners for Fine-Grained 3D Object Identification in Real-World Scenes is retained as ARCHIVE because its an algorithmic or policy mechanism around 3D visual grounding, language, scene preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2020/ECCV/2020_ECCV_ReferIt3D-Neural-Listeners-for-Fine-Grained-3D-Object-Iden/01_overview.md
pr-0635,Relay Policy Learning: Solving Long-Horizon Tasks via Imitation and Reinforcement Learning,2020,CoRL,conference,peer_reviewed,Robot Learning and Data,"RL, IL, offline learning, and robot data",NEXT,,method,"{""learning"":[""imitation_learning"",""reinforcement_learning""],""interaction"":[""contact_rich"",""grasping""],""modality"":[""force_torque""],""control_level"":[""policy""],""setting"":[""long_horizon""],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://proceedings.mlr.press/v100/gupta20a.html,project_only,not_recorded,code:9149654ce870;metric:success-rate,"Relay Policy Learning: Solving Long-Horizon Tasks via Imitation and Reinforcement Learning is a NEXT comparison paper because it extends an algorithmic or policy mechanism around Robotics, Imitation Learning, Reinforcement Learning in RL, IL, offline learning, and robot data, exposing a specialized frontier after the shared CORE spine.","Specialized or frontier extension selected after CORE for the RL, IL, offline learning, and robot data branch.",[],0,./2020/CoRL/2020_CoRL_Relay-Policy-Learning-Solving-Long-Horizon-Tasks-via-Imita/01_overview.md
pr-0753,RLBench: The Robot Learning Benchmark & Learning Environment,2020,RA-L,journal,peer_reviewed,Benchmarks and Datasets,"RL, IL, offline learning, and robot data",NEXT,,benchmark_or_dataset,"{""learning"":[""imitation_learning"",""reinforcement_learning""],""interaction"":[""contact_rich"",""grasping""],""modality"":[""force_torque"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://arxiv.org/abs/1909.12271,released,not_recorded,code:89e55f3f83e4,"RLBench: The Robot Learning Benchmark & Learning Environment is a NEXT comparison paper because it extends a benchmark, dataset, or evaluation protocol around Robotics, Benchmark, Imitation Learning in RL, IL, offline learning, and robot data, exposing a specialized frontier after the shared CORE spine.","Specialized or frontier extension selected after CORE for the RL, IL, offline learning, and robot data branch.",[],0,./2020/RA-L/2020_RA-L_RLBench-The-Robot-Learning-Benchmark-and-Learning-Environm/01_overview.md
pr-0846,robosuite: A Modular Simulation Framework and Benchmark for Robot Learning,2020,arXiv,preprint,preprint,Benchmarks and Datasets,"Manipulation, contact, tactile, and dexterity",REFERENCE,,benchmark_or_dataset,"{""learning"":[],""interaction"":[""grasping""],""modality"":[],""control_level"":[""policy""],""setting"":[""simulation""],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/2009.12293,project_only,not_recorded,code:2692811ea3c7,표준화된 controller·robot·task 조합을 제공해 manipulation learning 실험의 재현성을 높이는 기반 simulator framework다.,"Important on-demand reference, but not required in the current intensive sequence.",[],0,./2020/arXiv/2020_arXiv_robosuite-A-Modular-Simulation-Framework-and-Benchmark-for/01_overview.md
pr-0542,Room-Across-Room: Multilingual Vision-and-Language Navigation with Dense Spatiotemporal Grounding,2020,EMNLP,conference,peer_reviewed,Embodied Navigation and Mapping,Robotics-enabling 3D perception,REFERENCE,,benchmark_or_dataset,"{""learning"":[],""interaction"":[""navigation""],""modality"":[""language"",""rgb""],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[""mobile""]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://aclanthology.org/2020.emnlp-main.356/,released,not_recorded,code:f5638fdedf58,"Room-Across-Room: Multilingual Vision-and-Language Navigation with Dense Spatiotemporal Grounding is retained as REFERENCE because it provides a benchmark, dataset, or evaluation protocol around Vision-Language Navigation, Navigation, grounding for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2020/EMNLP/2020_EMNLP_Room-Across-Room-Multilingual-Vision-and-Language-Navigati/01_overview.md
pr-0950,SAPIEN: A SimulAted Part-Based Interactive ENvironment,2020,CVPR,conference,peer_reviewed,Benchmarks and Datasets,"RL, IL, offline learning, and robot data",REFERENCE,,system,"{""learning"":[],""interaction"":[""grasping""],""modality"":[],""control_level"":[],""setting"":[""simulation""],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content_CVPR_2020/html/Xiang_SAPIEN_A_SimulAted_Part-Based_Interactive_ENvironment_CVPR_2020_paper.html,project_only,not_recorded,code:a13a8b71dca9,articulated object part-level geometry와 physics interaction을 제공해 manipulation perception·RL benchmark의 canonical simulator를 보강한다.,"Important on-demand reference, but not required in the current intensive sequence.",[],0,./2020/CVPR/2020_CVPR_SAPIEN-A-SimulAted-Part-Based-Interactive-ENvironment/01_overview.md
pr-0025,ScanRefer: 3D Object Localization in RGB-D Scans using Natural Language,2020,ECCV,conference,peer_reviewed,3D Vision-Language Understanding,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""depth"",""language"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/1912.08830,project_only,not_recorded,benchmark:scanrefer;code:07ceb309a282;metric:map,"ScanRefer: 3D Object Localization in RGB-D Scans using Natural Language is retained as ARCHIVE because its an algorithmic or policy mechanism around 3D visual grounding, RGB-D, semantic preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2020/ECCV/2020_ECCV_ScanRefer-3D-Object-Localization-in-RGB-D-Scans-using-Natu/01_overview.md
pr-0014,SE(3)-Transformers: 3D Roto-Translation Equivariant Attention Networks,2020,NeurIPS,conference,peer_reviewed,"3D Geometry, Registration, and Equivariance",Robotics-enabling 3D perception,REFERENCE,,method,"{""learning"":[],""interaction"":[],""modality"":[""point_cloud""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/2006.10503,released,not_recorded,code:f7cf03d0fcff;metric:map,"SE(3)-Transformers: 3D Roto-Translation Equivariant Attention Networks is retained as REFERENCE because it provides an algorithmic or policy mechanism around equivariant, 3D geometry, Transformer for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2020/NeurIPS/2020_NeurIPS_SE3-Transformers-3D-Roto-Translation-Equivariant-Attention/01_overview.md
pr-0738,SoftGym: Benchmarking Deep Reinforcement Learning for Deformable Object Manipulation,2020,CoRL,conference,peer_reviewed,"Manipulation, Contact, and Dexterity","Manipulation, contact, tactile, and dexterity",NEXT,,benchmark_or_dataset,"{""learning"":[""reinforcement_learning""],""interaction"":[""contact_rich"",""deformable"",""grasping""],""modality"":[""force_torque""],""control_level"":[],""setting"":[""simulation""],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://arxiv.org/abs/2011.07215,project_only,not_recorded,code:14ccef1c6d00,"SoftGym: Benchmarking Deep Reinforcement Learning for Deformable Object Manipulation is a NEXT comparison paper because it extends a benchmark, dataset, or evaluation protocol around Robotics, deformable object, Benchmark in Manipulation, contact, tactile, and dexterity, exposing a specialized frontier after the shared CORE spine.","Specialized or frontier extension selected after CORE for the Manipulation, contact, tactile, and dexterity branch.",[],0,./2020/CoRL/2020_CoRL_SoftGym-Benchmarking-Deep-Reinforcement-Learning-for-Defor/01_overview.md
pr-0501,Transporter Networks: Rearranging the Visual World for Robotic Manipulation,2020,CoRL,conference,peer_reviewed,"Manipulation, Contact, and Dexterity","Manipulation, contact, tactile, and dexterity",REFERENCE,,method,"{""learning"":[""imitation_learning"",""vla""],""interaction"":[""contact_rich"",""grasping""],""modality"":[""language"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/2010.14406,released,not_recorded,code:e9b9ecea3d8e,"Transporter Networks: Rearranging the Visual World for Robotic Manipulation is retained as REFERENCE because it provides an algorithmic or policy mechanism around Robotics, Vision-Language-Action, equivariance for targeted comparison in Manipulation, contact, tactile, and dexterity; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2020/CoRL/2020_CoRL_Transporter-Networks-Rearranging-the-Visual-World-for-Robo/01_overview.md
